age,workclass,education_num,marital_status,occupation,relationship,capital_gain,capital_loss,hours_per_week
55,Local-gov,12,Married-civ-spouse,Prof-specialty,Husband,0,0,40
45,Private,9,Married-civ-spouse,Other-service,Husband,0,0,40
27,Private,14,Married-civ-spouse,Prof-specialty,Wife,0,0,49
42,Private,11,Married-civ-spouse,Prof-specialty,Husband,0,0,40
35,Private,9,Married-civ-spouse,Craft-repair,Husband,5178,0,41
56,Private,13,Married-civ-spouse,Prof-specialty,Husband,0,0,40
63,Private,13,Married-civ-spouse,Exec-managerial,Husband,15024,0,35
39,Private,13,Married-civ-spouse,Exec-managerial,Husband,0,1977,60
31,Local-gov,9,Married-civ-spouse,Protective-serv,Husband,0,0,40
56,State-gov,10,Married-civ-spouse,Exec-managerial,Husband,0,0,40
37,Self-emp-inc,10,Married-civ-spouse,Exec-managerial,Husband,0,0,40
36,Private,12,Married-civ-spouse,Prof-specialty,Husband,7688,0,40
34,Private,13,Married-civ-spouse,Exec-managerial,Husband,0,0,40
52,Private,13,Married-civ-spouse,Prof-specialty,Husband,0,0,40
59,Private,13,Married-civ-spouse,Exec-managerial,Husband,15024,0,46
41,Self-emp-not-inc,9,Married-civ-spouse,Craft-repair,Husband,0,0,45
46,Federal-gov,13,Married-civ-spouse,Prof-specialty,Husband,0,0,40
41,Private,9,Married-civ-spouse,Machine-op-inspct,Husband,0,0,40
49,Private,10,Married-civ-spouse,Craft-repair,Husband,0,0,50
51,Private,11,Married-civ-spouse,Exec-managerial,Husband,0,0,45
47,Self-emp-not-inc,9,Married-civ-spouse,Sales,Husband,0,0,73
31,Private,9,Never-married,Exec-managerial,Not-in-family,0,0,83
53,Private,9,Married-civ-spouse,Craft-repair,Husband,0,0,40
48,Private,13,Married-civ-spouse,Exec-managerial,Husband,0,0,40
59,Private,9,Married-civ-spouse,Craft-repair,Husband,0,0,40
38,Private,9,Married-civ-spouse,Craft-repair,Husband,0,1485,42
42,Local-gov,12,Married-civ-spouse,Adm-clerical,Husband,0,0,43
35,Private,13,Married-civ-spouse,Exec-managerial,Husband,0,0,55
38,Private,14,Married-civ-spouse,Exec-managerial,Husband,99999,0,67
54,Private,13,Married-civ-spouse,Exec-managerial,Husband,0,1887,40
31,Self-emp-not-inc,9,Never-married,Craft-repair,Not-in-family,0,0,41
42,Private,9,Divorced,Exec-managerial,Not-in-family,0,0,40
61,Private,10,Married-civ-spouse,Craft-repair,Husband,0,0,40
33,Private,12,Married-civ-spouse,Craft-repair,Husband,0,1848,44
36,Private,7,Never-married,Craft-repair,Not-in-family,0,0,40
32,Private,12,Married-civ-spouse,Sales,Husband,0,1902,47
37,Private,13,Married-civ-spouse,Sales,Husband,15024,0,45
47,Private,9,Never-married,Prof-specialty,Not-in-family,13550,0,47
47,Self-emp-not-inc,9,Married-civ-spouse,Craft-repair,Husband,0,0,40
46,Private,6,Married-civ-spouse,Machine-op-inspct,Husband,0,0,45
28,Private,13,Married-civ-spouse,Exec-managerial,Wife,0,0,40
54,Private,9,Married-civ-spouse,Exec-managerial,Husband,0,0,40
37,Private,13,Married-civ-spouse,Adm-clerical,Husband,7298,0,50
41,Private,9,Married-civ-spouse,Adm-clerical,Husband,0,0,40
45,Private,13,Married-civ-spouse,Exec-managerial,Husband,0,0,35
44,Private,10,Married-civ-spouse,Machine-op-inspct,Husband,3103,0,40
33,Self-emp-not-inc,10,Married-civ-spouse,Craft-repair,Husband,0,0,60
33,Private,12,Never-married,Prof-specialty,Not-in-family,10520,0,41
59,Local-gov,13,Married-civ-spouse,Prof-specialty,Husband,0,0,44
46,Private,13,Married-civ-spouse,Prof-specialty,Husband,0,0,50
31,Private,13,Married-civ-spouse,Exec-managerial,Husband,0,0,55
27,Private,9,Never-married,?,Not-in-family,99999,0,46
51,Private,11,Married-civ-spouse,Transport-moving,Husband,7298,0,42
52,Local-gov,13,Married-civ-spouse,Prof-specialty,Husband,0,0,50
37,Private,14,Married-civ-spouse,Prof-specialty,Not-in-family,99999,0,56
45,Private,11,Married-civ-spouse,Prof-specialty,Husband,7688,0,44
30,Private,13,Never-married,Prof-specialty,Not-in-family,0,0,40
51,Private,16,Married-civ-spouse,Prof-specialty,Husband,0,1887,69
42,Private,9,Married-civ-spouse,Transport-moving,Husband,0,0,50
25,Private,12,Married-civ-spouse,Craft-repair,Husband,0,0,58
44,Private,13,Married-civ-spouse,Exec-managerial,Husband,0,0,40
41,Private,10,Married-civ-spouse,Sales,Husband,0,0,50
46,Private,13,Married-civ-spouse,Exec-managerial,Wife,0,0,40
47,Private,9,Married-civ-spouse,Craft-repair,Husband,0,0,45
24,Private,13,Married-civ-spouse,Prof-specialty,Wife,0,0,40
39,Private,14,Married-civ-spouse,Exec-managerial,Wife,15024,0,23
43,Private,9,Married-civ-spouse,Other-service,Husband,0,0,40
40,Private,15,Married-civ-spouse,Prof-specialty,Husband,99999,0,55
49,Private,10,Never-married,Exec-managerial,Not-in-family,0,0,45
47,Private,7,Married-civ-spouse,Handlers-cleaners,Husband,0,0,43
54,Private,9,Married-civ-spouse,Exec-managerial,Husband,0,0,40
49,Self-emp-inc,15,Married-civ-spouse,Prof-specialty,Husband,0,0,60
33,Private,12,Married-civ-spouse,Adm-clerical,Wife,0,0,40
32,Private,14,Never-married,Prof-specialty,Not-in-family,0,0,61
60,Private,10,Married-civ-spouse,Prof-specialty,Husband,4386,0,40
39,Private,9,Married-civ-spouse,Craft-repair,Husband,0,0,40
45,Federal-gov,11,Married-civ-spouse,Adm-clerical,Husband,0,0,40
45,Private,9,Married-civ-spouse,Exec-managerial,Husband,0,0,40
42,Private,10,Married-civ-spouse,Craft-repair,Husband,7298,0,43
45,State-gov,10,Married-civ-spouse,Exec-managerial,Husband,7688,0,40
31,Private,13,Married-civ-spouse,Adm-clerical,Husband,0,0,40
28,Self-emp-not-inc,10,Married-civ-spouse,Sales,Husband,0,0,70
41,Self-emp-inc,14,Married-civ-spouse,Exec-managerial,Husband,0,0,50
32,Private,12,Married-civ-spouse,Sales,Husband,0,0,60
44,Private,10,Married-civ-spouse,Prof-specialty,Husband,0,0,40
37,Local-gov,12,Married-civ-spouse,Prof-specialty,Husband,0,0,45
33,Private,11,Never-married,Exec-managerial,Not-in-family,0,0,54
50,Private,9,Married-civ-spouse,Transport-moving,Husband,0,0,40
43,Local-gov,14,Married-civ-spouse,Prof-specialty,Husband,0,0,40
58,?,9,Married-civ-spouse,?,Husband,0,0,40
50,Local-gov,14,Married-civ-spouse,Prof-specialty,Husband,0,0,76
51,Self-emp-inc,10,Married-civ-spouse,Exec-managerial,Husband,15024,0,50
50,Private,9,Married-civ-spouse,Tech-support,Husband,0,0,40
46,Private,10,Married-civ-spouse,Exec-managerial,Husband,0,0,48
41,Private,11,Married-civ-spouse,Prof-specialty,Wife,0,0,29
32,Federal-gov,9,Married-civ-spouse,Exec-managerial,Wife,0,0,40
39,Private,13,Married-civ-spouse,Prof-specialty,Husband,99999,0,63
39,Private,10,Married-civ-spouse,Craft-repair,Husband,0,0,50
32,Private,13,Married-civ-spouse,Exec-managerial,Husband,0,0,40
48,Private,16,Married-civ-spouse,Prof-specialty,Husband,0,1902,60
33,Private,11,Married-civ-spouse,Sales,Husband,5178,0,52
51,Private,9,Married-civ-spouse,Handlers-cleaners,Husband,0,0,40
41,Private,9,Married-civ-spouse,Craft-repair,Husband,0,0,40
36,Private,14,Married-civ-spouse,Prof-specialty,Husband,0,1977,50
30,Private,14,Married-civ-spouse,Prof-specialty,Husband,0,0,50
40,Self-emp-not-inc,15,Married-civ-spouse,Prof-specialty,Husband,15024,0,54
41,Private,13,Married-civ-spouse,Prof-specialty,Husband,99999,0,39
54,Private,7,Married-civ-spouse,Transport-moving,Husband,0,0,60
50,Private,10,Married-civ-spouse,Machine-op-inspct,Husband,3103,0,40
28,?,13,Married-civ-spouse,?,Wife,0,0,22
40,Private,13,Married-civ-spouse,Tech-support,Husband,0,0,40
45,Private,12,Widowed,Exec-managerial,Unmarried,0,0,40
57,Private,11,Married-civ-spouse,Machine-op-inspct,Husband,0,0,40
30,Private,9,Married-civ-spouse,Craft-repair,Husband,7298,0,40
58,Private,5,Married-civ-spouse,Sales,Husband,0,0,50
31,Local-gov,9,Married-civ-spouse,Protective-serv,Husband,0,0,40
37,Private,13,Married-civ-spouse,Prof-specialty,Husband,7688,0,44
52,Private,13,Married-civ-spouse,Prof-specialty,Husband,0,0,55
49,Private,12,Married-civ-spouse,Exec-managerial,Husband,99999,0,60
39,Self-emp-inc,13,Married-civ-spouse,Exec-managerial,Husband,0,0,60
35,Private,13,Never-married,Prof-specialty,Not-in-family,4787,0,40
57,Self-emp-not-inc,9,Married-civ-spouse,Craft-repair,Husband,0,0,50
29,Private,13,Married-civ-spouse,Prof-specialty,Wife,0,0,40
26,Private,12,Never-married,Exec-managerial,Not-in-family,0,0,40
41,Private,14,Never-married,Exec-managerial,Not-in-family,0,0,44
40,Private,10,Married-civ-spouse,Tech-support,Husband,0,0,40
56,Self-emp-not-inc,13,Married-civ-spouse,Exec-managerial,Husband,0,0,20
40,Private,10,Divorced,Craft-repair,Unmarried,0,0,47
60,Private,11,Married-civ-spouse,Sales,Husband,0,0,45
41,Private,10,Married-civ-spouse,Craft-repair,Husband,7298,0,48
41,Private,9,Never-married,?,Not-in-family,13550,0,43
45,Private,12,Married-civ-spouse,Exec-managerial,Husband,0,0,60
49,Private,9,Married-civ-spouse,Exec-managerial,Wife,0,0,15
30,Private,12,Never-married,Craft-repair,Not-in-family,0,0,40
47,Federal-gov,12,Married-civ-spouse,Adm-clerical,Husband,0,0,40
29,Self-emp-not-inc,10,Married-civ-spouse,Adm-clerical,Wife,0,0,24
59,Private,10,Married-civ-spouse,Exec-managerial,Husband,0,0,60
48,Self-emp-not-inc,9,Married-civ-spouse,Craft-repair,Husband,15024,0,50
29,Local-gov,11,Married-civ-spouse,Protective-serv,Husband,0,0,70
47,Private,10,Married-civ-spouse,Craft-repair,Husband,0,0,40
33,Private,13,Married-civ-spouse,Sales,Husband,0,0,60
42,Federal-gov,11,Divorced,Exec-managerial,Unmarried,0,0,60
45,Private,9,Married-civ-spouse,Adm-clerical,Wife,0,0,40
40,Private,13,Married-civ-spouse,Exec-managerial,Husband,0,1977,50
50,Private,13,Never-married,Exec-managerial,Not-in-family,0,0,50
44,Private,9,Married-civ-spouse,Craft-repair,Husband,0,0,40
53,State-gov,16,Married-civ-spouse,Prof-specialty,Husband,0,0,50
40,Private,10,Married-civ-spouse,Prof-specialty,Husband,0,0,40
62,?,9,Married-civ-spouse,?,Husband,0,0,40
61,Self-emp-not-inc,13,Married-civ-spouse,Prof-specialty,Husband,0,0,50
45,Local-gov,11,Divorced,Protective-serv,Not-in-family,0,0,56
61,Self-emp-not-inc,14,Married-civ-spouse,Prof-specialty,Husband,0,0,50
57,Private,13,Divorced,Prof-specialty,Not-in-family,14084,0,40
62,Federal-gov,15,Married-civ-spouse,Prof-specialty,Husband,0,0,40
36,Private,13,Married-civ-spouse,Prof-specialty,Husband,3103,0,44
37,Private,9,Married-civ-spouse,Transport-moving,Husband,0,0,40
47,Private,13,Married-civ-spouse,Sales,Husband,0,0,40
47,Federal-gov,9,Married-civ-spouse,Craft-repair,Husband,0,0,40
35,Local-gov,11,Married-civ-spouse,Protective-serv,Husband,0,0,40
39,Private,12,Divorced,Exec-managerial,Not-in-family,0,0,43
33,Private,13,Never-married,Sales,Not-in-family,10520,0,45
56,Private,14,Married-civ-spouse,Prof-specialty,Husband,0,1977,50
53,Private,13,Married-civ-spouse,Prof-specialty,Husband,7688,0,40
50,Private,10,Married-civ-spouse,Craft-repair,Husband,0,0,40
53,Private,9,Married-civ-spouse,Protective-serv,Husband,0,0,39
31,Self-emp-inc,13,Married-civ-spouse,Sales,Husband,0,0,50
47,Private,10,Divorced,Prof-specialty,Not-in-family,0,0,47
44,Private,11,Married-civ-spouse,Exec-managerial,Husband,0,0,70
32,Private,11,Married-civ-spouse,Exec-managerial,Wife,0,1902,35
26,Private,9,Married-civ-spouse,Handlers-cleaners,Husband,0,0,40
50,Local-gov,12,Married-civ-spouse,Adm-clerical,Wife,0,0,38
48,Private,10,Divorced,Exec-managerial,Not-in-family,0,0,48
46,Local-gov,11,Married-civ-spouse,Prof-specialty,Husband,7298,0,40
59,Private,10,Married-civ-spouse,Tech-support,Husband,0,0,40
42,Private,9,Married-civ-spouse,Machine-op-inspct,Husband,0,0,46
54,Private,10,Never-married,Craft-repair,Not-in-family,0,0,40
47,Private,10,Never-married,Prof-specialty,Not-in-family,0,0,40
29,Private,15,Married-civ-spouse,Prof-specialty,Husband,0,0,50
52,Private,12,Married-civ-spouse,Prof-specialty,Husband,0,0,45
63,Private,11,Married-civ-spouse,Other-service,Husband,0,0,40
41,Private,13,Married-civ-spouse,Sales,Husband,15024,0,45
48,Self-emp-inc,13,Married-civ-spouse,Exec-managerial,Husband,0,0,50
58,Private,9,Widowed,Sales,Not-in-family,0,0,36
23,Private,9,Never-married,Exec-managerial,Not-in-family,0,0,50
53,Self-emp-not-inc,13,Married-civ-spouse,Prof-specialty,Wife,0,0,20
37,Self-emp-not-inc,15,Married-civ-spouse,Prof-specialty,Husband,0,0,45
39,Self-emp-not-inc,11,Married-civ-spouse,Prof-specialty,Wife,0,0,14
59,Private,14,Married-civ-spouse,Exec-managerial,Husband,0,0,40
34,Self-emp-not-inc,9,Married-civ-spouse,Craft-repair,Husband,0,0,40
30,Private,13,Married-civ-spouse,Exec-managerial,Husband,15024,0,60
39,Private,12,Divorced,Exec-managerial,Not-in-family,0,0,42
56,Private,10,Married-civ-spouse,Exec-managerial,Husband,0,0,40
53,Federal-gov,13,Married-civ-spouse,Adm-clerical,Husband,0,0,40
33,Private,13,Married-civ-spouse,Prof-specialty,Husband,0,0,40
33,Self-emp-not-inc,9,Never-married,Craft-repair,Not-in-family,0,0,41
47,Private,14,Never-married,Exec-managerial,Not-in-family,14084,0,62
57,Self-emp-not-inc,10,Married-civ-spouse,Sales,Husband,0,0,71
32,Private,13,Married-civ-spouse,Craft-repair,Husband,0,0,40
40,Self-emp-not-inc,13,Married-civ-spouse,Prof-specialty,Husband,99999,0,50
40,Private,14,Married-civ-spouse,Prof-specialty,Husband,7298,0,35
33,Private,14,Never-married,Prof-specialty,Not-in-family,0,0,40
46,Private,13,Married-civ-spouse,Exec-managerial,Husband,15024,0,40
65,Self-emp-not-inc,14,Married-civ-spouse,Exec-managerial,Husband,10605,0,38
42,Private,12,Married-civ-spouse,Craft-repair,Wife,0,0,35
46,Private,13,Married-civ-spouse,Exec-managerial,Husband,0,0,44
38,Private,9,Divorced,Exec-managerial,Not-in-family,8614,0,49
38,Private,10,Married-civ-spouse,Exec-managerial,Husband,0,0,40
39,Private,11,Married-civ-spouse,Exec-managerial,Husband,7298,0,50
37,Private,9,Married-civ-spouse,Exec-managerial,Husband,0,0,40
61,Self-emp-inc,13,Married-civ-spouse,Sales,Husband,0,0,40
37,Private,13,Married-civ-spouse,Exec-managerial,Husband,0,1887,50
33,Private,13,Never-married,Prof-specialty,Not-in-family,10520,0,40
44,Self-emp-not-inc,13,Married-civ-spouse,Sales,Husband,0,2415,49
44,Private,12,Divorced,Sales,Not-in-family,0,0,60
42,Private,13,Married-civ-spouse,Exec-managerial,Husband,7298,0,40
37,Private,13,Married-civ-spouse,Exec-managerial,Husband,0,0,61
39,Private,9,Married-civ-spouse,Machine-op-inspct,Husband,0,0,38
31,Private,13,Married-civ-spouse,Prof-specialty,Husband,0,0,40
40,Private,12,Married-civ-spouse,Exec-managerial,Husband,7688,0,58
33,Private,9,Married-civ-spouse,Craft-repair,Husband,0,0,40
50,Self-emp-not-inc,11,Married-civ-spouse,Exec-managerial,Husband,0,2415,43
28,Private,10,Never-married,Prof-specialty,Not-in-family,14344,0,46
37,Private,10,Married-civ-spouse,Exec-managerial,Husband,0,0,55
47,Private,9,Married-civ-spouse,Craft-repair,Husband,0,0,40
55,Private,13,Married-civ-spouse,Sales,Husband,0,0,40
53,Local-gov,14,Divorced,Prof-specialty,Not-in-family,0,0,37
46,Private,11,Married-civ-spouse,Exec-managerial,Husband,15024,0,50
31,Self-emp-not-inc,9,Married-civ-spouse,Craft-repair,Husband,0,0,40
60,Private,8,Married-civ-spouse,Transport-moving,Husband,0,0,45
28,Private,10,Married-civ-spouse,Prof-specialty,Husband,0,0,50
45,Private,10,Married-civ-spouse,Prof-specialty,Husband,0,1977,50
59,Self-emp-not-inc,4,Married-civ-spouse,Transport-moving,Husband,0,0,40
43,Private,9,Married-civ-spouse,Transport-moving,Husband,0,0,38
47,Private,13,Divorced,Sales,Unmarried,0,0,56
28,Self-emp-not-inc,9,Married-civ-spouse,Sales,Husband,0,0,62
33,Private,9,Never-married,Prof-specialty,Not-in-family,0,0,40
43,Private,9,Married-civ-spouse,Sales,Husband,7298,0,50
61,Private,11,Married-civ-spouse,Sales,Husband,0,0,40
55,Local-gov,13,Married-civ-spouse,Prof-specialty,Husband,7688,0,25
58,Private,9,Widowed,Sales,Not-in-family,0,0,35
46,Private,10,Married-civ-spouse,Sales,Husband,7688,0,40
41,Private,9,Married-civ-spouse,Transport-moving,Husband,0,0,50
43,Private,14,Married-civ-spouse,Exec-managerial,Husband,0,0,50
37,Private,9,Married-civ-spouse,Prof-specialty,Husband,0,0,49
36,Federal-gov,11,Divorced,Craft-repair,Unmarried,0,0,40
50,Private,10,Married-civ-spouse,Tech-support,Husband,0,0,40
33,Self-emp-not-inc,9,Never-married,Craft-repair,Not-in-family,0,0,40
61,Local-gov,10,Married-civ-spouse,Exec-managerial,Husband,0,0,40
50,Self-emp-inc,11,Married-civ-spouse,Sales,Husband,0,0,38
38,Private,12,Married-civ-spouse,Exec-managerial,Husband,7688,0,40
29,Private,11,Married-civ-spouse,Prof-specialty,Wife,0,0,35
36,Private,12,Married-civ-spouse,Sales,Husband,0,1902,51
49,Self-emp-not-inc,9,Married-civ-spouse,Craft-repair,Husband,0,0,50
29,Private,13,Never-married,Exec-managerial,Not-in-family,0,0,48
31,Private,13,Married-civ-spouse,Prof-specialty,Husband,0,0,40
32,Private,9,Married-civ-spouse,Adm-clerical,Wife,7298,0,41
32,Private,13,Married-civ-spouse,Prof-specialty,Husband,0,0,60
33,Private,12,Married-civ-spouse,Sales,Husband,0,0,55
45,Private,15,Married-civ-spouse,Prof-specialty,Husband,0,0,55
31,Private,12,Married-civ-spouse,Exec-managerial,Wife,0,0,50
35,Private,12,Married-civ-spouse,Exec-managerial,Husband,0,1902,50
38,Private,11,Divorced,Prof-specialty,Not-in-family,8614,0,43
60,Private,9,Married-civ-spouse,Craft-repair,Husband,7688,0,40
36,Private,12,Married-civ-spouse,Sales,Husband,5178,0,50
39,Private,14,Married-civ-spouse,Prof-specialty,Husband,0,0,40
30,Self-emp-not-inc,11,Married-civ-spouse,Exec-managerial,Husband,0,0,41
40,Private,9,Married-civ-spouse,Exec-managerial,Husband,0,0,40
52,Self-emp-inc,15,Married-civ-spouse,Prof-specialty,Husband,99999,0,64
45,Federal-gov,9,Married-civ-spouse,Adm-clerical,Husband,0,0,40
57,Self-emp-inc,14,Married-civ-spouse,Prof-specialty,Husband,0,0,37
48,Self-emp-inc,15,Married-civ-spouse,Prof-specialty,Husband,0,0,60
31,Private,9,Married-civ-spouse,Transport-moving,Husband,5178,0,40
39,Private,12,Never-married,Prof-specialty,Not-in-family,0,0,40
33,Private,11,Divorced,Prof-specialty,Not-in-family,14084,0,40
47,Local-gov,10,Married-civ-spouse,Protective-serv,Husband,0,0,40
32,Local-gov,13,Never-married,Prof-specialty,Not-in-family,0,0,50
46,Private,13,Married-civ-spouse,Sales,Husband,0,1977,40
39,Private,13,Married-civ-spouse,Sales,Husband,0,0,50
51,Self-emp-inc,16,Married-civ-spouse,Prof-specialty,Husband,15024,0,60
43,Self-emp-inc,15,Married-civ-spouse,Prof-specialty,Husband,0,0,60
35,Private,10,Married-civ-spouse,Craft-repair,Husband,0,0,50
61,Private,10,Married-civ-spouse,Exec-managerial,Husband,0,0,50
37,Local-gov,13,Married-civ-spouse,Prof-specialty,Husband,0,1887,40
48,Local-gov,13,Married-civ-spouse,Adm-clerical,Husband,0,0,40
49,Local-gov,10,Married-civ-spouse,Craft-repair,Husband,0,0,40
49,Federal-gov,12,Married-civ-spouse,Exec-managerial,Husband,7298,0,40
59,Private,15,Married-civ-spouse,Exec-managerial,Husband,0,0,40
38,Private,9,Married-civ-spouse,Exec-managerial,Wife,15024,0,40
33,Private,14,Married-civ-spouse,Prof-specialty,Husband,0,0,60
38,Private,9,Married-civ-spouse,Machine-op-inspct,Husband,0,0,40
56,Private,9,Married-civ-spouse,Exec-managerial,Husband,0,0,40
47,Private,9,Married-civ-spouse,Craft-repair,Husband,0,0,40
29,Self-emp-inc,9,Married-civ-spouse,Exec-managerial,Husband,0,0,48
60,Self-emp-not-inc,8,Married-civ-spouse,Sales,Husband,7688,0,60
54,Private,9,Married-civ-spouse,Sales,Husband,0,1848,40
47,Private,10,Married-civ-spouse,Craft-repair,Husband,0,0,40
62,Private,9,Never-married,?,Not-in-family,8614,0,39
31,Private,13,Married-civ-spouse,Exec-managerial,Husband,0,0,55
73,Private,11,Widowed,Prof-specialty,Unmarried,25124,0,48
60,?,10,Divorced,?,Not-in-family,0,0,40
43,Private,13,Divorced,Exec-managerial,Not-in-family,0,0,40
53,Private,13,Married-civ-spouse,Exec-managerial,Husband,15024,0,57
58,Private,10,Divorced,Exec-managerial,Not-in-family,14084,0,59
29,Private,9,Married-civ-spouse,Exec-managerial,Husband,15024,0,40
35,Private,13,Married-civ-spouse,Sales,Husband,15024,0,50
59,Self-emp-inc,15,Never-married,Prof-specialty,Not-in-family,0,0,40
50,Private,9,Married-civ-spouse,Tech-support,Husband,0,0,40
50,Private,12,Married-civ-spouse,Prof-specialty,Husband,15024,0,40
28,Private,9,Married-civ-spouse,Handlers-cleaners,Husband,0,0,40
34,Private,12,Married-civ-spouse,Exec-managerial,Husband,0,0,44
38,Private,10,Married-civ-spouse,Craft-repair,Husband,0,0,40
51,Private,10,Married-civ-spouse,Exec-managerial,Husband,0,1887,40
56,State-gov,15,Married-civ-spouse,Prof-specialty,Husband,0,0,40
35,Private,12,Married-civ-spouse,Exec-managerial,Wife,0,1902,38
34,Private,10,Married-civ-spouse,Craft-repair,Husband,0,0,40
45,Private,16,Married-civ-spouse,Prof-specialty,Husband,0,0,40
46,Private,6,Married-civ-spouse,Craft-repair,Husband,0,0,60
58,Private,13,Married-civ-spouse,Exec-managerial,Husband,0,0,50
47,Private,9,Married-civ-spouse,Craft-repair,Husband,0,0,59
39,Private,10,Married-civ-spouse,Sales,Husband,5178,0,57
